frame,anger,disgust,fear,happiness,sadness,surprise
1,2e-5,0.004269,4.4999999999999996e-5,1.8e-5,2.43e-4,0.001921
2,2.0900828820222804e-5,0.004255050329839276,4.500000456931289e-5,1.7999999995064716e-5,2.4206349558294931e-4,0.001922843389803448
3,1.9900281434500795e-5,0.00425573018654116,4.499996866088935e-5,1.800000003384918e-5,2.4332193486927036e-4,0.0019186438739611808
4,2.0029020682076078e-5,0.0042636908811187185,4.500017283479141e-5,1.7999999813322223e-5,2.4413928917804345e-4,0.0019139527409152341
5,1.999297926962102e-5,0.0042634489232333305,4.4999210251011304e-5,1.800000085300295e-5,2.4355351782202664e-4,0.0019156099228436316
6,2.000142055816205e-5,0.004262963600694606,4.500305777993604e-5,1.7999996697310983e-5,2.4225115469294614e-4,0.0019220097257233635
7,1.999981649040312e-5,0.004262901197991771,4.499045573229749e-5,1.8000010308703957e-5,2.419541386045142e-4,0.0019273618586944973
8,1.9999930998758168e-5,0.004264756198055341,4.5017632521939596e-5,1.799998095522314e-5,2.4202601266099186e-4,0.0019298751599991664
9,1.9999739482857658e-5,0.004272726636945342,4.505138616351853e-5,1.799994449812561e-5,2.4090860460194971e-4,0.001935639914421642
10,2.000400919027068e-5,0.004300968061148307,4.419950649198024e-5,1.800084513226998e-5,2.3874078612150105e-4,0.001976110604471214
11,1.9973167872453358e-5,0.004356512451613606,4.3901834998614237e-5,1.7994346742935906e-5,2.3540877479985852e-4,0.002111927103839711
12,2.013719106143335e-5,0.004490469605434228,1.470987050564008e-5,1.802890399698796e-5,2.2144689319633423e-4,0.0027490010144152264
13,2.036574082125207e-5,0.004713555843149994,1.0396329084214252e-4,1.768513635231375e-5,1.5961581807000396e-4,0.004643986648698804
14,4.346008531872232e-5,0.005119120458172991,2.7883365462404714e-5,1.453307115564708e-5,4.3360815170398066e-5,0.017485372297230288
15,4.930014626565225e-5,0.005978538719071049,0.005005299023810547,7.832535903861911e-6,2.893692692612492e-6,0.13246407333798305
