frame,anger,disgust,fear,happiness,sadness,surprise
1,2e-5,0.0042580000000000005,4.4999999999999996e-5,1.8e-5,2.42e-4,0.00194
2,1.8976512363832198e-5,0.004257061040668709,4.499999965984051e-5,1.800000048161192e-5,2.450628913360605e-4,0.0019501536730408145
3,1.9010247486436468e-5,0.004254834882941077,4.500000230785127e-5,1.799999673244836e-5,2.4502062774757255e-4,0.0019519788982437741
4,1.8998202684528452e-5,0.004256401256074555,4.499998674947979e-5,1.8000018760636637e-5,2.4469016457870623e-4,0.001956929437501756
5,1.8992649627271502e-5,0.004227938655645534,4.500006586534255e-5,1.7999906745113474e-5,2.443371262396128e-4,0.0019532974680131756
6,1.9037272548942736e-5,0.004350714941169251,4.499970382575388e-5,1.8000419335793974e-5,2.4455788133550367e-4,0.0019552417426625768
7,1.8844470807448215e-5,0.003835668251898466,4.5001227792574495e-5,1.7998261640298565e-5,2.4457274660017136e-4,0.0019547611440042223
8,1.985370664206948e-5,0.005843848242860498,4.4995296745645064e-5,1.8006659062781465e-5,2.4429060670547626e-4,0.001950685040670583
9,1.9381036360904867e-5,0,4.501640973309969e-5,1.797676641859198e-5,2.448503596661839e-4,0.0019436726826348174
10,2.2044702361175084e-5,0.021143245657581036,4.495024927341325e-5,1.8070439144210272e-5,2.4617844604711087e-4,0.0019247465931180264
11,1.6916403329745076e-5,0,4.586238474843343e-5,1.709142775607429e-5,2.6100956750837095e-4,0.0018449902146556903
12,2.6e-5,0.833544,5e-5,1.5e-5,3.08e-4,0.001609
13,1.5497919347353035e-4,0.9667091158855203,6.838863235990234e-5,7.318441567852752e-6,6.16242946216305e-4,8.843262711982372e-4
14,7.368352162696044e-5,0.9775961350900348,1.8838625775578234e-4,1.358299444742739e-6,0.005797162813092913,1.447614443734812e-4
15,0.03105555250423029,0.9767872339035917,6.263774148161091e-4,0,0.08827449409641025,1.766816391415351e-5
16,0.24163664226392761,0.9769658964885979,0.001079075412341147,2.4851960453307622e-8,0.24212178097818646,5.389790179052963e-6
17,0.6161433196568559,0.9584866642400968,0.001192936225798512,0,0.28945292058589767,5.0327911633456925e-6
18,0.8471616125103123,0.923547365045154,0.0012224283563838703,1.5649791721587947e-9,0.3017966935671977,4.992089971505846e-6
19,0.9018067074639561,0.8273235406727389,0.0012224218580456263,0,0.30338977662995353,5.001759014215647e-6
20,0.9133088229842982,0.7535852740036701,0.0012173647011655712,6.997132492540498e-11,0.3037331109409679,4.999646388309414e-6
21,0.9137453247770998,0.7282145407470071,0.001216145955282761,0,0.30407216417645444,5.000060801555569e-6
22,0.9125073413391588,0.6930537263476618,0.0012121714129976165,1.4973901522440495e-12,0.30453705513601914,4.9999927798064115e-6
23,0.910467,0.675417,0.001214,0,0.306106,5e-6
24,0.9052426325784753,0.6568711205775043,0.0012118277956074963,0,0.30756145501994336,4.999993920019268e-6
25,0.901182205641315,0.6673913567855335,0.0012025108836984258,3.6007340704245295e-14,0.3095115081167068,5.000052059923673e-6
26,0.8929630931988694,0.702619717362225,0.0011827150630736604,0,0.3099813234131988,4.999696963084095e-6
27,0.8933045512576934,0.7296064406822966,0.0011698181884785084,3.4040041701320002e-15,0.3107992488252256,5.001507508597667e-6
28,0.8882991290879654,0.6780066824946307,0.0011467745605934269,0,0.310161743371567,4.993220935968724e-6
29,0.8799189936626838,0.5684534849191667,0.0011226702682455968,2.143571585914571e-16,0.3086960120514006,5.028102734771959e-6
30,0.8655041448209516,0.5516059703132932,0.0010981445621787767,0,0.30704711806975304,4.892347997048718e-6
31,0.855582730172737,0.4674429721709436,0.0010631298523669373,9.584060069762591e-18,0.3056164363435782,5.760272820013511e-6
32,0.8546162172350995,0.4105605673297183,0.0010636009212113024,0,0.3054745737844258,6.037822900735795e-6
33,0.8275289025192306,0.3664944047744302,0.0010587413745424942,2.05099405858602e-19,0.3021268924324066,5.995304316563438e-6
34,0.816056,0.279708,0.0010730000000000002,0,0.301823,5.999999999999999e-6
35,0.7690468460448228,0.27359956687214426,0.0010554907606886911,0,0.29592376410479054,6.000244999463853e-6
36,0.7593228375333834,0.2577961708114792,0.0010633913148768346,4.931975663999779e-21,0.2928992268005317,5.9999443318326104e-6
37,0.7331425190999599,0.22717809375216597,0.0010606753768570326,0,0.2885549895133292,5.999705054509604e-6
38,0.6900181109279461,0.20049537525652067,0.0010644879536672223,4.663973065657263e-22,0.28221609935483116,6.0016415644093785e-6
39,0.6224692003820271,0.2263222742688348,0.0010322455282148623,0,0.27213849499515114,5.992572965293786e-6
40,0.5425883922431919,0.22002923618010167,0.0010069432247146778,3.2093429329670344e-23,0.26326116325113047,6.0307997706517585e-6
41,0.5503166199067946,0.21642798912635444,0.0010078886461587268,0,0.2634079042484851,5.882014149995016e-6
42,0.4401214171895404,0.240919073620189,9.669375837937811e-4,3.7835390066230884e-23,0.24418786594429218,6.796328276193603e-6
43,0.3769229427262165,0.20915053755641538,9.508750337571024e-4,0,0.23103432667973692,6.928510546887128e-6
