frame,anger,disgust,fear,happiness,sadness,surprise
1,2.1e-5,0.004261,5.2e-5,1.8e-5,2.28e-4,0.001969
2,2.0999927017019283e-5,0.004273031882284663,5.219970605667797e-5,1.8000000578380765e-5,2.2879556868589303e-4,0.001966661520665249
3,2.100049926993626e-5,0.00428114609371987,5.604831337103158e-5,1.7999996043349774e-5,2.2338120377093495e-4,0.001982550999146145
4,2.099717854431367e-5,0.00426984365125231,5.6736447866203075e-5,1.800002235967453e-5,2.216973201770563e-4,0.0019875221601511413
5,2.1013551612555732e-5,0.004281915430362379,5.227530570675773e-5,1.7999892605208166e-5,2.2797077555272098e-4,0.0019696391452869344
6,2.094249272860376e-5,0.004276571722533037,5.387500779659118e-5,1.800045573775189e-5,2.2629194398082406e-4,0.0019719416515168713
7,2.1216445957651183e-5,0.00427446508197227,5.281080628529901e-5,1.799828469353961e-5,2.2984067770472983e-4,0.001961681834049029
8,2.0304122207206947e-5,0.004278814794029353,5.0928411684046876e-5,1.800551474227828e-5,2.287681605391845e-4,0.0019499221445616673
9,2.262819058643302e-5,0.004280859886677669,5.2762174234696936e-5,1.7987096798378838e-5,2.3762281968186077e-4,0.0019488671374638974
10,2.2000000000000003e-5,0.004283,5.4000000000000005e-5,1.8e-5,2.3199999999999997e-4,0.001931
11,0,0.004303306211851648,5.409968387212582e-5,1.6890133352578267e-5,1.0059832479957455e-4,0.0018444961438550164
12,2.9615939450507216e-4,0.004329944269581868,6.040590497951181e-5,1.384921443297954e-5,0.0014747497573635367,0.0015494936126089947
13,0,0.004328932588704439,9.707756728657228e-5,5.2324769454301005e-6,0,5.853687516052748e-4
14,0.014753675308514333,0.004348082660210037,5.655337916949672e-4,1.1298225077823291e-8,0.07154558277341347,0
15,0.08883769500238646,0.004363367171604643,0.0011793762248037093,3.7742941787587547e-8,0.24764667321521988,1.5259328057758345e-5
16,0.2680868513998923,0.00438497530275029,0.001284792345122455,0,0.2987463080913743,2.9381778237150896e-6
17,0.6502845482792246,0.004408978023087139,0.0012812483063724782,1.3767719615723622e-9,0.30056494088816244,5.361425980404507e-6
18,0.8641135768846477,0.004438294185085141,0.0012754240320402349,0,0.3019414207615789,4.9551134483271714e-6
19,0.904832,0.004446,0.001273,0,0.301987,5e-6
20,0.9183519805636255,0.004524780505360069,0.0012718303584370164,8.651425186029255e-12,0.30196827198358145,5.002271146580805e-6
21,0.9218419568592298,0.004729327177249207,0.001269500351403188,0,0.3018837992651267,4.999029320998868e-6
22,0.9233069963331637,0.005156611612968844,0.001267573979399749,1.15009007658272e-12,0.30154408771501967,5.0003019549582165e-6
23,0.9238824259832844,0.005917320111955361,0.0012666487711284304,0,0.3012676565391006,4.999919606933001e-6
24,0.9242633028267626,0.007897072360499604,0.0012649600114286576,7.200460493600386e-14,0.3007033359357479,5.000019653218315e-6
25,0.924579989057415,0.011203138007937093,0.0012626421521876189,0,0.2998216844127725,4.999993240706394e-6
26,0.9248093126139312,0.012761369720527356,0.0012604799988008343,2.626555230853443e-15,0.29879490728368324,5.000009774594934e-6
27,0.9250097564384324,0.011862153810107114,0.0012574422286525634,0,0.2977185651568119,4.999978657414492e-6
28,0.925273,0.010548,0.001252,0,0.295761,5e-6
29,0.9260752907586783,0.010844282961950513,0.0012464231594171437,1.6504872782818216e-17,0.29226205628855956,5.000420123247443e-6
30,0.9264257666865473,0.010517601153587167,0.0012374955850885264,0,0.2883715217380257,4.996617205639543e-6
31,0.927052658300349,0.011956980037881565,0.001222629946301747,2.194099815303516e-18,0.2847699212169461,5.019297773814653e-6
32,0.9272436387969739,0.013719993362439164,0.001210420938633298,0,0.28018326031992546,4.907263842882084e-6
