frame,anger,disgust,fear,happiness,sadness,surprise
1,2.2000000000000003e-5,0.052632000000000005,4.4000000000000006e-5,2e-5,2.0899999999999998e-4,0.002244
2,2.392906326179069e-5,0.04829461501607227,4.391132393815494e-5,2.093486240550325e-5,1.9160592814664e-4,0.0023876885561232323
3,2.3082376560867537e-5,0.056410311222343454,4.292832776625165e-5,1.9917735409805842e-5,1.9947912789503047e-4,0.0023227984109552113
4,2.3970336543428555e-5,0.059831931477142976,4.302364345355637e-5,2.002742083901354e-5,1.8985887533452415e-4,0.0024317581168867455
5,2.240847051532341e-5,0.03836872714174311,4.29932078026063e-5,1.9990715694750697e-5,0.00019612739165512762,0.0023636099316247786
6,2.2503973711956965e-5,0.03613090778322781,4.3001843501336036e-5,2.0008829270258964e-5,1.9962887480843078e-4,0.0023284713954836674
7,2.2431222254564724e-5,0.03336689930759412,4.299926355496909e-5,1.9971319556496013e-5,2.0154821063427978e-4,0.002300450190738454
8,2.2636139781986185e-5,0.03136846088253249,4.300128151711933e-5,2.0108099034291226e-5,1.9989324508864912e-4,0.002314495178941909
9,2.24169862464666e-5,0.03739794544754383,4.299584073741374e-5,1.9238525333812358e-5,1.9939892537679076e-4,0.0023317079313513725
10,2.110437971342581e-5,0.0375544748760752,4.3012555427054936e-5,1.8965758263266804e-5,2.0547457708255845e-4,0.0022733612363988157
11,2.0969365416355478e-5,0.035334030968527066,4.297197657556819e-5,1.8996708582464076e-5,2.067420038274664e-4,0.0022566350388132416
12,2.1e-5,0.035104,4.3e-5,1.9e-5,2.1e-4,0.0022570000000000003
13,1.8775659149349895e-5,0.05249582205876395,3.963844319128877e-5,1.785400795682451e-5,1.964939224540318e-4,0.0025317277570465237
14,1.5193518193726866e-5,0.07756995129845871,3.206626378992647e-5,1.5554662408697325e-5,1.7450901612211652e-4,0.003230756832873773
15,9.721656242236864e-6,0.09772495508851929,2.9091439080949645e-5,1.1864916062226709e-5,1.386446916202018e-4,0.005094356571557151
16,6.0152784209700415e-6,0.11335093028045498,5.371744565615034e-7,8.153063920189757e-6,9.425356821445634e-5,0.009169033863384246
17,4.955782698768428e-6,0.12807496669612528,1.5478377761570384e-4,5.740284107180113e-6,4.23632668253864e-5,0.02124374152847906
18,8.269337474701845e-6,0.13078922488109293,0.001558047348647827,2.609317841995934e-6,6.235667670346296e-6,0.07574060540581312
19,1.055847182530888e-5,0.13298055500883205,0.02974776954048248,2.0076719753751335e-6,1.3214426162357362e-6,0.21159190246890225
20,7.8361011849949e-6,0.12507789630989044,0.04039675471523866,1.25982880675767e-6,9.54707270281642e-7,0.34620700627138795
21,5.2725175857849375e-6,0.11571772411294887,0.034492674508838,9.587122130407541e-7,1.0078066742827984e-6,0.41068573175194517
22,4.043967055161408e-6,0.0983769130188483,0.030960968684108872,1.005126239777792e-6,9.99030733125022e-7,0.45652274379482183
23,4e-6,0.08434799999999999,0.029206,1e-6,1e-6,0.48212699999999997
24,3.997679961606222e-6,0.06574293783616145,0.028931002549016795,9.997247976547279e-7,1.0000520351229654e-6,0.4894261815686217
25,4.0010391973564e-6,0.0542193445155513,0.028729810319900764,1.0001232693175778e-6,9.999766922985646e-7,0.49150752825348976
