frame,anger,disgust,fear,happiness,sadness,surprise
1,2e-5,0.004336,4.6e-5,1.9e-5,2.42e-4,0.002013
2,1.998678501790395e-5,0.004349434545599106,4.5997162791526536e-5,1.9e-5,2.4189634352279966e-4,0.0020282358052416873
3,2.0059060674537926e-5,0.004350936439825879,4.601542801868686e-5,1.9e-5,2.4560621407407834e-4,0.002037826976796338
4,1.9028927886449853e-5,0.004314378704477987,4.592181522257384e-5,1.9e-5,2.4906312067994965e-4,0.002015342312229011
5,1.9839214048255514e-5,0.0043103635937593665,4.6947742496093536e-5,1.9e-5,2.455618619373331e-4,0.0020107665144903754
6,2.00537339993298e-5,0.004314707777038523,4.6209342922686576e-5,1.9e-5,2.448813557870145e-4,0.002006687242508663
7,1.998243053753795e-5,0.004311138943795921,4.5934214354217384e-5,1.9e-5,2.443232077377119e-4,0.0020017592725257664
8,2.0005544685728676e-5,0.004329470724611422,4.602088987166599e-5,1.9e-5,2.4334226800903694e-4,0.002013245931369019
9,1.9998297948659692e-5,0.004343512176838628,4.599308823048036e-5,1.9e-5,2.4166584616483512e-4,0.0020201606567407685
10,2.0000510720540408e-5,0.004353026179908182,4.6003968736965916e-5,1.9e-5,2.401395098830355e-4,0.002024737674613351
11,1.9999849716611214e-5,0.004351667663939695,4.5991769628998e-5,1.9e-5,2.4017163658427356e-4,0.002024431637074095
12,2.0000043458608363e-5,0.004354039261007417,4.602827492021888e-5,1.9e-5,2.3905095225006822e-4,0.0020277046221802483
13,1.9999987633334198e-5,0.0043539659956194025,4.5898476314824876e-5,1.9e-5,2.4087459476707183e-4,0.002031446647662337
14,2.0000003465313355e-5,0.004343309503556648,4.6467777239245526e-5,1.9e-5,2.438854288131305e-4,0.0020288023095338535
15,1.9999999043685225e-5,0.004338533809090696,4.711453922830744e-5,1.9e-5,2.440752946019694e-4,0.0020276528454892923
16,2.00000002597766e-5,0.004341185523080284,4.694253044469394e-5,1.9000000000000008e-5,2.4363030942104306e-4,0.0020289861030463488
17,1.9999999930698697e-5,0.00434593582627292,4.7104484607101655e-5,1.8999999999999984e-5,2.42886432878651e-4,0.0020318567176963484
18,2.0000000017839244e-5,0.004341425505544026,4.6646476508043114e-5,1.9000000000000062e-5,2.4304518151240442e-4,0.0020266133067842014
19,1.9999999996500678e-5,0.004337472213767461,4.6139604403830824e-5,1.89999999999998e-5,2.429385613535143e-4,0.002020316051158863
20,1.9999999997486448e-05,0.004341018223617329,4.711885338376409e-5,1.9000000000000624e-5,2.4318454377329787e-4,0.0020254453029793637
21,2.0000000010855556e-5,0.004335676385287672,4.697132035197545e-5,1.899999999999811e-5,2.4412841671499753e-4,0.002022262297136112
22,1.9999999968105193e-5,0.004333491875722991,4.7006589274876484e-5,1.9000000000005425e-5,2.4384993868212663e-4,0.00202424718375161
23,2.000000008446559e-5,0.004338111323021232,4.6998598829549864e-5,1.8999999999985662e-5,2.4297837872712226e-4,0.002030855612280809
24,1.9999999808011283e-5,0.004337202831408697,4.700025696380548e-5,1.9000000000032588e-5,2.42937222660417e-4,0.0020248876435081543
25,2.000000029078693e-5,0.004343118460324912,4.699996954373071e-5,1.8999999999950646e-5,2.4201474841418387e-4,0.0020301971558415993
26,2.0000000338523753e-5,0.004342038028194988,4.699999858893625e-5,1.8999999999942542e-5,2.4300789751444048e-4,0.002031060125389054
27,1.9999994121444733e-5,0.004339061220503287,4.699997582462124e-5,1.9000000000997786e-5,2.4101729420465418e-4,0.002024059253521376
28,2.000003664861334e-5,0.004338315838755711,4.700017560553891e-5,1.8999999993779533e-5,2.4286101130533645e-4,0.002028731122978703
29,1.9999817199305027e-5,0.004333269616542512,4.699911399819783e-5,1.9000000031027255e-5,2.4224199033467795e-4,0.002025657941422872
30,2.0000822805187707e-5,0.004337237604995551,4.700399165581103e-5,1.899999986034306e-5,2.4047773990601716e-4,0.002023880465818389
31,1.999651382633712e-5,0.0043484315558553945,4.698308635832197e-5,1.900000059171766e-5,2.3734856289428578e-4,0.002026683731678818
32,2.0014179957379414e-5,0.004358866538674173,4.7486424349498546e-5,1.89999975931976e-5,2.373191940665999e-4,0.002042706045494152
33,1.994403775569708e-5,0.0043658880895664845,4.993555184307727e-5,1.900000949862263e-5,2.3311006502241166e-4,0.002053359619240537
34,2.0511939973798112e-5,0.00437212014480588,5.008326811971111e-5,1.8999963398217134e-5,2.2567585987859237e-4,0.0020638115140578575
35,2.225841766764899e-5,0.0043606297234661286,7.451892511155027e-5,1.9000138245892372e-5,2.0616342986173416e-4,0.0021167762918822735
36,2.499668282700113e-5,0.00434916207184756,8.431316478354521e-5,1.8999486944331654e-5,1.7412180676918676e-4,0.002195936950931244
37,4.460252439560854e-5,0.004341538645474864,5.625027270859694e-4,1.9001873568423233e-5,1.0649756542528826e-4,0.002581119471088861
38,8.978153090746456e-5,0.004326629298781442,0.00439991460684045,1.8993262701339305e-5,4.7342304192341585e-5,0.003204159991204167
