frame,anger,disgust,fear,happiness,sadness,surprise
1,2e-5,0.004259,4.4999999999999996e-5,1.8e-5,2.41e-4,0.001926
2,2.6922290243151e-5,0.004250933393478479,4.500000620190602e-5,1.800000663787701e-5,2.399793119604774e-4,0.001933917774939048
3,2.5250933913708958e-5,0.004253471179034916,4.49999585207266e-5,1.799995560488761e-5,2.4002015386436544e-4,0.0019309032410204804
4,2.774350913834065e-5,0.004256548907378956,4.5000239966515276e-5,1.80002568352708e-5,2.3993177962998945e-4,0.0019336852736047683
5,2.4892598113507918e-5,0.0042561604821699,4.499878098780848e-5,1.7998695295775103e-5,2.403544168850826e-4,0.001934739602210443
6,2.5952980677619753e-5,0.004261184297272,4.500568446805221e-5,1.8006084065061576e-5,2.4062736937632606e-4,0.0019319806330703939
7,2.457133134716136e-5,0.004244176788096686,4.4975098859299296e-5,1.797334840151464e-5,2.4330213030482746e-4,0.0019224766389740774
8,2.6377962211360768e-5,0.004339841951265616,4.522486578298477e-5,1.8110899316388734e-5,2.405878972020508e-4,0.0018987408198263658
9,2.6515648829552578e-5,0.004015660248751427,4.770261457654189e-5,1.7197822843631497e-5,2.862198174408175e-4,0.001789298287989561
10,4.687373733049279e-5,0.005462796170108584,5.19911648442541e-5,1.3220714219255644e-5,2.6577017100485136e-4,0.001447392196656176
11,7.856996432564723e-5,8.955065673757561e-4,8.325018132018596e-5,5.82977691960106e-6,0.0011397609421419561,7.008723951470287e-4
12,7.852099590537334e-4,0.01986694921541977,1.525173863665717e-4,1.3791152126715237e-6,0.003349529239973667,1.9543674740990692e-4
13,0.010270054711586863,0.021193948313529276,4.5132968783717295e-4,7.410344769633188e-8,0.040866629499124674,3.413629073344203e-5
14,0.1183594461231712,0.8485723251942138,9.041354909700836e-4,0,0.1699868597487713,7.858236390040855e-6
15,0.46108918277507976,0.9809731838426683,0.0011397052038690577,2.866217830782125e-10,0.2566220514633805,6.026212924783668e-6
16,0.7801345226324856,0.9907449213770052,0.0012353316907247867,4.0666653179438037e-10,0.29398781710625566,4.993768409362541e-6
17,0.8739592651712134,0.9929812971018482,0.0012685081147030734,0,0.3079022186770782,5.003164278439367e-6
18,0.9035478675526833,0.9953377182845714,0.0012830667984694757,7.371758553534124e-11,0.3150144364554001,4.998870382156909e-6
19,0.9113907349829816,0.9958685478559806,0.001290392705759319,0,0.31920482263218686,5.000349789026108e-6
20,0.9134302217748295,0.9962873217529539,0.001293818982708141,6.503666523832478e-12,0.3214977716578597,4.999900343211554e-6
21,0.914074752774661,0.996822103764675,0.0012956208010965697,0,0.32307203788751127,5.000026734840398e-6
22,0.9133801299307263,0.99701841789594,0.0012952678605702374,4.4570081743678295e-13,0.32298420288648433,4.99999322062846e-6
23,0.9141779953500984,0.99713485456613,0.00128469710839274,0,0.31654978278142765,5.000001462672588e-6
24,0.9115597851902514,0.9974825406773586,0.0012704418992580166,2.517443300678901e-14,0.30900949231669406,5.000000380845819e-6
25,0.9088710579023364,0.9977607936553802,0.0012612792669789577,0,0.305255719903446,4.999997318742403e-6
26,0.9040196494778301,0.998228959852709,0.0012464278155264554,1.1139724434958385e-15,0.29887348011126114,5.000009278541157e-6
27,0.9021307999107012,0.9984579319524739,0.0012354018577712185,0,0.2933857447897976,4.999972003114893e-6
28,0.9027320178730626,0.9986063155585541,0.001233869212738232,2.8302355563223107e-17,0.2917934106184687,5.000067478383291e-6
29,0.8959533041747144,0.998620230220597,0.0012152968847845167,0,0.28438653423207527,4.999936339532116e-6
30,0.8948707346748611,0.9986412511761749,0.001208827807581668,0,0.28133242529657204,4.999335155790169e-6
31,0.8904063967374831,0.998634931422061,0.0012019411312224778,5.12269121678381e-19,0.2788261211829418,5.00644709479791e-6
32,0.8898387333513169,0.9984952230719384,0.0011992784912634397,0,0.27752247959684184,4.959885162221094e-6
33,0.885236146844011,0.9983715601236541,0.0011911966174394013,5.927037749773245e-20,0.27443331061363946,5.228745932388815e-6
34,0.8744725171831672,0.9980880171894176,0.0011690269935144895,0,0.26588135488840114,6.10759730347741e-6
35,0.8640327259668885,0.9978100292824463,0.0011537667756560356,4.643428932677112e-21,0.26005050611611524,5.966332271886874e-6
36,0.8451102681180349,0.9973035166005715,0.0011230274542557912,0,0.248471308129849,6.0279230496244755e-6
37,0.8429377521967419,0.9967995461487132,0.001117418593585695,8.074052055458607e-22,0.2458392411483594,5.915647480150275e-6
38,0.7958764906242495,0.9950965552469067,0.0010511961099772776,0,0.22127031091410249,6.550978477009879e-6
39,0.7440057895182176,0.9945442030414253,9.723033390797125e-4,7.224063579549388e-21,0.1925841673378404,7.703625113188798e-6
40,0.6264225406025498,0.9909345618673603,8.601106529495544e-4,0,0.15318062222771098,9.18086427508934e-6
41,0.47518964187633006,0.9806696516551112,7.13665007445278e-4,7.53184531803985e-20,0.10672822656197976,1.369345477458557e-5
42,0.42172767973730163,0.960824517794316,6.743009983598902e-4,0,0.09468329457185103,1.4342556539666305e-5
43,0.19865829571639634,0.9625418294562568,5.005208171728383e-4,2.423944862471323e-19,0.05114845580945,2.5861945995481255e-5
44,0.20080425838561627,0.922601132690897,5.149775478411451e-4,1.3554324945441843e-18,0.054361909827326284,2.4147704249859825e-5
