frame,anger,disgust,fear,happiness,sadness,surprise
1,2e-5,0.004265,4.4999999999999996e-5,1.8e-5,2.41e-4,0.0019270000000000001
2,1.9992016987982128e-5,0.004263979371652567,4.500120162785834e-5,1.799960846973991e-5,2.420192588767689e-4,0.0019228816801357266
3,2.0040773742497947e-5,0.004268838425035775,4.4992350351223204e-5,1.8002492509602184e-5,2.4192874308493433e-4,0.0019223657693455748
4,2.106663640655181e-5,0.004275601055468623,4.504374139980782e-5,1.7985747599371526e-5,2.4238371644409693e-4,0.00191595545191593
5,2.2297841751860617e-5,0.004351064538977052,4.477051509763727e-5,1.807481387275098e-5,2.3999552216742693e-4,0.0019540247034497854
6,2.6842341209016965e-5,0.004712795732600652,4.1557707674422015e-5,1.9156632615795985e-5,2.1221921655887734e-4,0.002246939230885954
7,3.309662916404533e-5,0.005113859860828058,3.984493128780479e-5,2.0223790404580456e-5,1.8775837436637942e-4,0.002541561512513905
8,3.576424539700716e-5,0.005365413881131711,4.030119072321762e-5,2.0988192941763386e-5,1.7625913526580665e-4,0.0026460830589779306
9,3.237238348696711e-5,0.004887480631217122,4.256269561823592e-5,1.9453066848452875e-5,2.1122146587961152e-4,0.0022370143215941912
10,3.0230068529987464e-5,0.004638621460446384,4.432315901601094e-5,1.78947367017646e-5,2.3064363483561755e-4,0.0020666393743310617
11,2.7477963350131815e-5,0.004434359092927072,4.536619826524116e-5,1.775566484266237e-5,2.4543978218592694e-4,0.001926216857051462
12,2.6827474106487667e-5,0.004372214932613101,4.596231843364028e-5,1.6956643618661806e-5,2.509111237945125e-4,0.0018891160256503858
13,2.773566462633747e-5,0.004326038405349664,4.6586996909628874e-5,1.667626846657585e-5,2.6082549881969726e-4,0.0018220542020374192
14,3.17433997421998e-5,0.004295507854731271,4.856329397505838e-5,1.594581916488592e-5,2.810652114082905e-4,0.0017154972658460122
15,3.480922712642103e-5,0.004291179554685828,4.9259250691628315e-5,1.5707615546418213e-5,2.930794003419956e-4,0.001654836000180038
16,3.779375518490705e-5,0.004282824982820108,5.1063939533242515e-5,1.4449271460777912e-5,3.1456073239983693e-4,0.0015643321667988188
17,3.751296981561194e-5,0.004274769064866777,5.175802223116341e-5,1.3893884800652886e-5,3.2413387108210396e-4,0.0015257930468299042
18,3.375555659871342e-5,0.004269298423706519,5.0623251217606796e-5,1.4148130754526795e-5,3.14792725385126e-4,0.0015609482383872335
19,3.53489794573506e-5,0.004264893312301856,5.2248903007528085e-5,1.3337288791996587e-5,3.3292183940381384e-4,0.0014927468071823562
20,3.4968489735651813e-5,0.0042601536431444145,5.25828519242625e-5,1.3498299839429556e-5,3.3914188229446974e-4,0.0014710588094804995
21,3.3884860205815354e-5,0.0042600221724659725,5.1863804049987426e-5,1.4116416472057728e-5,3.3420249302140834e-4,0.0014884604101745734
22,3.343408739608156e-5,0.004261062669863721,5.206614637515126e-5,1.3936325216183641e-05,3.3419745354896753e-4,0.001486750201935523
23,3.276454648497197e-5,0.004262133460590063,5.186483891871976e-5,1.4143636586312345e-5,3.32050573267735e-4,0.001496103669425173
24,3.3908041032548095e-5,0.004264209108317802,5.2805445816650395e-5,1.3159316637877604e-5,3.431013425784906e-4,0.0014578137310566168
25,3.270816959999488e-5,0.004261655012359965,5.239927057599765e-5,1.3728786317535538e-5,3.3706803527392277e-4,0.0014797831250637624
26,3.0392844955397862e-5,0.004261586834553795,5.1140158836036e-5,1.3970029136973001e-5,3.203607034656142e-4,0.0015394363018957965
27,2.9121425949536738e-5,0.0042627251080260805,5.0977296599821834e-5,1.4807423597308655e-5,3.1465693475598525e-4,0.0015618470147859473
28,2.8951689958791852e-5,0.0042647289878170866,5.0983073625739894e-5,1.504283438557885e-5,3.104373605078084e-4,0.0015803999443377765
29,2.9086740378986224e-5,0.00426504405160201,5.107667580314847e-5,1.4985771333068497e-5,3.1021521124127303e-4,0.0015786101896349315
30,2.8061739195530444e-5,0.004265030745979081,5.007398485907804e-5,1.5018375831403758e-5,3.055928675570963e-4,0.0015948730924848602
31,2.806826853010077e-5,0.004264124159762429,5.003579247669385e-5,1.4950724362607137e-5,3.000704751283343e-4,0.0016162937646558922
32,2.611976527807145e-5,0.004263012855242571,4.903355749973697e-5,1.595777055923221e-5,2.8366917900760736e-4,0.0016908506980514088
33,2.501353476021566e-5,0.00426394291874503,4.901739646086835e-5,1.600539630608709e-5,2.8100934586019967e-4,0.0017049344281858862
34,2.5e-5,0.004266,4.7999999999999994e-5,1.6e-5,2.79e-4,0.001714
35,2.6023066608433902e-5,0.004267032040722849,4.902202431979638e-5,1.5999657557406617e-5,2.8210241946619496e-4,0.0017015486497147546
